Duration (in seconds),"I confirm:   1. That I am aged 18 or over  2. That I live in the UK   3. That I smoke at least weekly and have smoked at least 100 cigarettes in my lifetime   4. That I consent to the procedures as documented in the previous information page. That I have been given information explaining the study and had an opportunity to ask questions (via email).  If I asked a question I was given a satisfactory answer.    I understand that:   1. My participation in the study is voluntary, and that I am free to withdraw at any time, by closing the study webpage.   2. If I choose to withdraw from the study before the end then my data will not be collected or used and I will not be reimbursed for my time.  3. I understand that on completion of the study my data will be anonymised via a unique identification number, and therefore I will be unable to revoke my data once I have completed the study.  4. I understand that the data I provide will be kept anonymous and confidential.  5. I understand that the data I provide will be made â€˜open dataâ€™. This means the anonymised study data will be publicly available and may be used for purposes not related to this study.   6. I understand that at the end of the study, all (anonymised) data will be transferred to a designated University of Bristol Research Data Storage Facility for long-term archiving. Study data will be kept for a minimum of 15 years.",Cigarette butts are the most common form of plastic litter in the world. - This message motivates me to want to quit smoking,We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,Cigarette butts leak toxins that contaminate water and harm marine life and the environment - This message motivates me to want to quit smoking,We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,Cigarette butts make up 19-38% of the litter collected on beaches worldwide each year. - This message motivates me to want to quit smoking,We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"While flicking a cigarette down the drain may not seem harmful, this has a direct and often drastic impact on wildlife. Cigarette filters have been found in the stomachs of dead fish, birds, whales who mistake them for food. - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"Cigarette filters are made of a very fine, fibrous plastic called cellulose acetate which can take up to 12 years to degrade when in the environment. - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,Personal ashtrays fit in your pocket. Do you know you can get a free personal ashtray by contacting Environmental Health? - This message motivates me to want to quit smoking,We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"Did you know that In Bristol, you can be fined  Â£100 if caught on dropping cigarette butts on the street? Better wait until you find a bin! - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"Cigarette filters left in the environment contaminates water and may affect drinking water quality, and its propagation in the food chain could pose a threat to human health. - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,Studies suggest that tobacco product waste clean-up creates significant costs for city councils. - This message motivates me to want to quit smoking,We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"Cigarette butts form the largest single type of litter picked up by public authorities, whether from the streets, watercourses or beaches. - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"More than 4,500 chemicals are found in cigarettes. Many of these can enter the environment from the tobacco remnants of a cigarette butt or filter. - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"Once a cigarette butt lands in a drain, ditch or the sea, it starts to leach out harmful chemicals to form a toxic mix called a â€œleachateâ€. This contaminates water and kills wildlife. - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"More than 4 in 10 flicked cigarette butts end up on beaches, in forests, rivers and the sea. - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"A single filter can contaminate hundreds of litres of water because of the chemical substances it contains, and can take more than a decade to decompose. - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"Cigarette butts are the worldâ€™s most common form of litter, with an estimated 4.5 trillion thrown away every year. - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"Dispose of your cigarette butts responsibly, use a bin or a pocket ashtray. - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"12 weeks after quitting smoking, your lungs regain the ability to clean themselves. 10 years after quitting smoking, your risk of lung cancer falls to half that of a smoker. - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"1 hour after quitting smoking, your heart rate and blood pressure drop. In 2-3 weeks, your blood circulation and lung function improve. After 1 year, your risk of heart disease is halved. - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"12 weeks after quitting smoking, your lungs regain the ability to clean themselves. 10 years after quitting smoking, your risk of lung cancer falls to half that of a smoker. - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"5 days after quitting, most of the nicotine is out of your body. In 1 week, your sense of taste and smell improve. Within 6 weeks, physical activity will become easier. - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"After 8 hours without smoking, your blood oxygen levels return to normal. After 48 hours, there is no nicotine in your body and your ability to taste and smell is improved. - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"Although many people feel that smoking helps relieve stress, research shows that stress usually goes down after quitting smoking. Expect to feel more relaxed once you've quit. - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,Are you worried you could gain weight when you stop smoking? Research shows that most people don't put on weight when they quit. The best advice is to keep active and eat a healthy diet. - This message motivates me to want to quit smoking,We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"By quitting smoking you'll also improve the health of people around you, by decreasing the amount of harmful smoke they breathe in. - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,Ex-smokers look better because their skin gets more nutrients and oxygen from improved circulation. Smoking ages your skin and can make you look 10-20 years older than you should. - This message motivates me to want to quit smoking,We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"If you smoke a pack a day, quitting will save you Â£264 a month. To celebrate being smoke-free, why not use that money to treat yourself or those close to you? - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"If you smoke a pack a day, quitting will save you Â£65 a week. That's Â£264 a month, or Â£3,172 a year. How would you use that extra cash? - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"Just 6 hours after quitting smoking, your blood pressure and heart rate decreases. In only 12 months, your risk of heart disease is halved. - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"Quitting smoking also means you'll be protecting the health of your friends and family. By stopping them breathing in secondhand smoke, you decrease their risk of getting lung cancer and heart disease. - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,Quitting smoking improves the fertility rates for both men and women and improves your chances of having a healthy pregnancy and baby. - This message motivates me to want to quit smoking,We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"Quitting smoking reduces your blood pressure and heart rate. 5 years after quitting, your risk of a stroke is halved. After 15 years, your risk of heart attack is the same as a non-smoker's. - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"Research with hundreds of thousands of people shows that ex-smokers' children are less likely to suffer from bronchitis, pneumonia, asthma attacks, meningitis and ear infections. - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,Research with hundreds of thousands of people shows that quitting smoking will extend your life by six hours for every single day you are an ex-smoker. - This message motivates me to want to quit smoking,We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"Research with hundreds of thousands of smokers show shows that after 10 years of quitting smoking, your risk of lung cancer falls to half that of a smoker. - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"Research with hundreds of thousands of smokers shows that 5 years after quitting smoking, your risk of stroke will fall to that of a non-smoker. - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,Research with hundreds of thousands of smokers shows that quitting can add 10 healthy years onto your life. What would you do with that extra time? - This message motivates me to want to quit smoking,We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"Within 3 weeks of being smoke-free, your lung capacity and circulation improve - this helps oxygen get to your vital organs and makes all physical activity, including walking and running, much easier. - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"Within 48 hours of being smoke-free, carbon monoxide is eliminated from your body and your lungs start to clear out mucus and other smoking debris. Within 12 weeks of being smoke-free, your lungs regain the ability to clean themselves. - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"Your heart is one of the most important parts of your body. By going smoke-free you can help it get stronger. One year after quitting, your risk of heart disease is halved. - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"The tiny smoke particles you breathe in when you smoke increase the risk of your blood clotting. This means that as soon as you stop smoking, you cut your risk of a heart attack. - This message motivates me to want to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"Cravings tend to fade after the first few weeks of quitting. When you get a craving, try doing physical activity, like going for a walk, it has been found to reduce both cravings and stress. - This message would be helpful if I wanted to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"Do you want to quit, but are worried about using an e-cigarette? Research shows that switching to e-cigarettes significantly reduces your bodyâ€™s exposure to the harmful toxins and carcinogens found in tobacco smoke. - This message would be helpful if I wanted to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,E-cigarettes can help you quit smoking by satisfying your nicotine cravings without all the harmful chemicals in tobacco. Research by Public Health England shows they are at least 95% less harmful than cigarettes. - This message would be helpful if I wanted to quit smoking,We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"If you take a step back and start smoking again, donâ€™t give up, for some people it can take a few attempts to quit for good. There are lots of ways to quit smoking and success comes from finding the way thatâ€™s right for you. - This message would be helpful if I wanted to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,Nicotine replacement therapies and prescription stop smoking tablets make you up to three times more likely to successfully stop smoking. Talk to your GP about the best options for you. - This message would be helpful if I wanted to quit smoking,We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"Nicotine replacement therapy, like gum or patches, can double your chances of successfully stopping smoking compared to going 'cold turkey'. - This message would be helpful if I wanted to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,Prepare for the day you quit smoking. Choose a day that's unlikely to be stressful and make sure you don't have any cigarettes or lighters on you. Avoid places where people around you might be smoking. - This message would be helpful if I wanted to quit smoking,We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"Smoking is a ritual that you associate with certain routines. If you break the routine, it can help you break the habit. So if you used to have a cigarette with your morning coffee, try a tea instead. Why not replace your cigarette break with a smokefree walk? - This message would be helpful if I wanted to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"Cravings tend to fade after the first few weeks of quitting. When you get a craving, try doing physi - This message would be helpful if I wanted to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"Stop smoking aids such as Champix, nicotine replacement therapies and e-cigarettes can help you manage nicotine cravings and make you much more likely to successfully quit. Your GP or pharmacist can give you more information. - This message would be helpful if I wanted to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,We know that e-cigarettes are at least 95% less harmful than cigarettes. Visit a specialist vape shop for advice and make the switch today. - This message would be helpful if I wanted to quit smoking,We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,We now know that e-cigarettes are much less harmful than cigarettes. Using an e-cigarette makes you four times more likely to successfully quit compared with using willpower alone. - This message would be helpful if I wanted to quit smoking,We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"When quitting smoking, having support from those who are close to you can make all the difference. Ensure they know what you're doing and how they can help you. - This message would be helpful if I wanted to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"When you quit smoking be sure you have a clear action plan. When will you quit? Will you use quit smoking medication such as nicotine replacement therapy, Champix or an e-cigarette? What will you do if you're tempted to smoke? Write your plan out, make the goals visible. - This message would be helpful if I wanted to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"Write down your reasons for stopping smoking. Is it for your health, your wealth or your family? Do you want to look and feel better? Do you want fresher skin and breath? Keep your list handy - it will help you stay motivated. - This message would be helpful if I wanted to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,"Cravings tend to fade after the first few weeks of quitting. When you get a craving, try doing ph... - This message would be helpful if I wanted to quit smoking",We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,Research shows that e-cigarettes are one of the most effective way to stop smoking and they're much less harmful than cigarettes. Why not give them a try? - This message would be helpful if I wanted to quit smoking,We really value your opinion on these messages. Please use the space below to write any further comments about the message above.,Say how much you agree or disagree with the following statements: - Quitting smoking would lower my chances of getting cancer.,Say how much you agree or disagree with the following statements: - Quitting smoking would lower my chances of getting heart disease.,Say how much you agree or disagree with the following statements: - Quitting smoking would lower my chances of getting a permanent breathing problem.,Say how much you agree or disagree with the following statements: - Quitting smoking means I reduce my chance of serious illness.,Say how much you agree or disagree with the following statements: - I could easily cut down the number of cigarettes I smoke.,Say how much you agree or disagree with the following statements: - I see myself as being capable of quitting smoking in the next 2 months if I wanted to.,"Say how much you agree or disagree with the following statements: - If I decided to give up smoking completely in the next 6 months, Iâ€™m sure that I would succeed.",Click the option that sounds most like you.,How old are you? (in years),What is your sex? - Selected Choice,What is your sex? - Other (please specify) - Text,Where do you currently live? - Selected Choice,Where do you currently live? - Other (please specify) - Text,What is the highest level of education you have obtained?,Are you currently a university student?,What course are you enrolled in?,Have you smoked at least 100 cigarettes in your lifetime?,Please select the option which most accurately represents your smoking behaviour.,This is an attention check question. Please answer 'Quite a lot'.,How often do you smoke?,Approximately how many cigarettes do you smoke each day?,Approximately how many cigarettes do you smoke each week?,How soon after you wake up do you smoke your first cigarette?,Have you ever considered quitting smoking before?,Have you ever tried to quit smoking before?,Do you have any final questions or comments about the messages you saw in the survey?,Please enter your Prolific ID below,
253,1,,,,,,,19,N/A,37,N/A,,,49,I WILL ENSURE THAT I AM CRAEFUL WHEN SMOKING TO AVOID RECIEVING A FINE ,31,N/A,,,,,50,"AGREED HOWEVER, IT IS HARD TO QUIT SMOKING AFTERSO MANY YEARS",,,,,,,,,30,I AGREE WITH THIS STATEMENT ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,61,60,66,40,13,20,1,19,2,,1,,5,1,1,1,1,3,1,15,,3,1,2,"NO FURTHER QUESTIONS HOWEVER, A VERY GOOD INTERESTING AND EASY TO ANSWER SURVEY. I WOULD PARTICIPATE IN ONE OF THESE AGAIN",5c506148bfe6820001309a06,
593,1,71,I feel guilty about the effect on the environment.,,,,,,,,,,,35,Iâ€™d be more interested in ensuring I donâ€™t litter.,78,"I want to do more to help  the environment, because itâ€™s having an effect on everyone.",,,,,,,,,,,92,This is a horrifying thought to think of. ,,,34,Be responsible about littering.,61,"I didnâ€™t know that lungs cleared themselves, and it makes me think that I should try harder to quit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,94,95,80,66,58,86,6,33,2,,1,,4,2,,1,2,3,1,9,,3,1,1,Thought provoking and motivating survey.,5996d2256b939900012d9f22,
369,1,41,not suprising ,,,34,sad that the ocean is full of plastics,,,,,,,30,good incentive to get people to either not smoke or smoke in a designated area,41,i remember there have been studies proving plastics found in fish and drinking water.,,,,,,,,,,,,,29,not suprising. ,38,sensible message. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,92,92,92,95,90,94,9,28,1,,1,,5,2,,1,1,3,1,15,,2,1,1,,59d5e278115096000190de02,
396,1,,,,,,,,,67,It's doesn't sound good,,,,,,,58,It's probably about same as normal littering,,,49,Not sure if tobacco roll ups are better then cigarettes,,,50,People should dispose of them better. But there are less and less bins in general nowadays,,,,,39,I agree,72,It is hard to give up and stay given up.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,87,100,84,80,81,64,8,35,2,,1,,5,2,,1,1,3,1,15,,2,1,1,,5a520a8976d1c60001aaa7fc,
330,1,37,"It's awful, but the fact that I ALWAYS throw mine in a bin means it doesn't motivate me personally.",,,38,Same answer as previous,45,"Again, proper disposal is more of a message",,,37,"No I didn't, so, thanks!",,,,,,,,,45,it's more a deterrent to dispose of butts correctly!,,,,,,,,,39,Couldn't agree more.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,47,47,46,8,52,1,,1,,4,2,,1,2,3,1,20,,1,1,2,No,5979d62b1fc28a000191759a,
560,1,,,,,30,"good concept, but 19-38% is just such a vague number and is not credible",,,,,,,,,,,15,no more than chewing gum!,,,,,30,"again a good concept, but leachate sounds a made up word, just specify what actually leaches out",31,just not credible,30,"just doesn't sound credible, specify what the contaminants are",,,45,"a clear message, but who uses a pocket ashtray?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,70,80,78,60,60,81,4,53,1,,1,,4,2,,1,2,3,1,5,,2,1,1,none,55e356dac70c7a00052a57ec,
368,1,,,40,I do care but I donâ€™t use cigarette butts I smoke tobacco ,57,I think thatâ€™s quite shocking ,,,,,,,,,39,I donâ€™t smoke filter cigarettes ,,,,,,,,,,,39,I think thatâ€™s terrible but doesnâ€™t motivate me personally ,,,47,I agree with this message but it doesnâ€™t help to quit ,66,I think thatâ€™s a useful message and does motivate me ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,83,79,84,65,79,82,8,39,2,,1,,4,2,,1,1,3,1,6,,2,1,1,,5c2d1ffb1a241f0001870c2f,
1327,1,46,This surprised me,,,51,I donot smoke on the beach,,,54,This is very surprising,,,,,,,54,I am not surprised,,,,,60,This is tragic,,,,,,,51,It is the right thing to do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,82,79,82,48,51,52,2,62,2,,1,,5,2,,1,3,3,1,5,,4,2,2,No,5b9288ef754b700001f009b0,
378,1,,,91,I care about the environment ,,,94,I feel bad about this as i care about animals ,,,,,,,,,,,90,depends which country but i imagine from the sheer numbers that this would be true,,,,,90,I do feel slightly guilty when flicking cigarette butts in the floor,,,,,60,yes i dont like seeing cigarette butts on the floor,99,I know this is the case and mainly smoke e cigarettes these days but still addicted to nicotine. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,99,99,99,81,60,49,8,29,1,,1,,4,2,,1,2,3,2,,4,4,1,1,,5b50f4dabc59de0001be5077,
820,1,,,,,,,,,90,I find that motivating because it hits home the point that the pollution still exists regardless off trying to dispose of them correctly,,,30,I completely support the fine but it makes me cautious about disposal and doesn't speak to my desire to quit,,,,,,,,,100,"Highly motivating, it makes me want to wipe them from existence and do my part to make it happen",61,I am aware of this problem and it has certainly motivated me to dispose of my butts carefully but unfortunately hasn't made me quit,,,,,60,Again it motivates me to dispose of butts correctly but not quit,75,I do find it motivational to know that there is a perceptible improvement so quickly but it hasn't stopped me thus far,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,80,39,60,8,45,2,,1,,4,2,,1,1,3,1,6,,2,1,1,Very interesting and parts certainly give me pause for which I'm grateful,5a67da5231b87a0001c7405b,
1288,1,,,82,"Cigarettebutts are the most common form of litter,as an  estimated 4.5 trilioncigarette butts are thrown away every year worldwide.Many chemical prodcts are used during the course of growing tobacco and manufacturing cigarettes prepared for consumption.",69,"yes,correct.You can see them not only on the beaches.They are everywhereThe chemicals found in one cigarette butt can leach out and contaminate appr. 7.5 littres of water per hour.",,,,,81,i didnt know it but now i gonna do it.,,,,,,,96,"Yes as i said before they are everywhere-on the street,beaches,watere etc.",,,,,,,,,90,The cigarette butts are the biggest Ocean contaminant.They are polluting the environment,79,yes i do that in the bin f i am out.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,97,100,6,35,2,,1,,5,1,1,1,3,3,1,11,,1,1,1,No,5be376b6a0e7750001a053a4,
717,1,,,90,If its harming marine life too then yes,,,90,I think smokers need to be more mindful of where they doing.,,,,,,,70,"It wasnt a massive 100, kind of in between",,,,,100,Thats alot of chemicals and for that reasons its 100,,,80,"Thats just awful, why do people do it.",,,,,80,nothing really to add,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,53,100,6,24,1,,1,,5,2,,1,1,3,1,10,,2,1,1,thanks,59346cc74ecc2d0001e7e41e,
386,1,,,,,,,97,Again I have never thought what happens to the butts or where they go once I dispose of them. This is heart breaking thinking about it. ,,,,,,,,,,,,,81,We need to try and reduce the amount of toxic fumes in the air. ,83,I didn't know this. Didn't really think about what happens to the butts ,96,"We need to respect the planet, not destroy it",91,We need to reduce the amount of toxic waste we are using,,,95,I always try to dispose of them in a bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,48,72,29,86,50,50,4,38,2,,3,,4,2,,1,2,3,1,25,,2,1,1,No,59712de1f163860001b0ed79,
239,1,,,,,,,,,87,I am sure thus is also true ,,,,,79,Probably again true,,,81,Probably nit as true as it once was,69,I am sure thus is true,,,,,,,86,I never throw my cigarette butts,97,I always make sure I do this,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,39,100,100,6,63,2,,1,,6,2,,1,2,3,1,5,,2,1,1,No but thank you,597b92f0a33b0d0001fd3d90,
359,1,,,,,,,,,,,,,,,,,61,that doesn't surprise me though nowadays there are so many bins around with ashtrays on the top I don't know why people don't use them,,,64,interesting,,,60,I didn't know that nor have I ever thought of where they end up,64,disgusting,,,99,there is no reason why people wouldn't its just pure laziness,99,it is an eyeopener ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99,99,99,50,81,81,6,36,2,,1,,6,2,,1,1,3,1,13,,2,1,1,it was very interesting,59a3aa40bfd73c00010ea452,
803,1,,,,,70,It isn't nice to think of beaches and the clean ait being polluted by cigarette butts.,,,,,,,,,,,20,I doubt that tobacco waste is the most significant waste.,35,"I doubt this is true, there will be some cigarette butts but I doubt that it is the largest type of litter.",,,100,I am no sure if this is scientifically proven but I am an animal lover so this motivates me.,,,,,50,"Nowadays, cigarette butts are less common, I see more chewing gum and drink bottles littering. I do not drop cigarette butts so this message does not really motivate me",100,"I agree, dropping cigarette  buts is revolting.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,78,50,35,50,8,61,2,,1,,4,2,,1,2,3,1,12,,3,1,1,no,558ef952fdf99b3a5619b8dd,
484,1,85,This message is important as a smoker you don't realise the cigarettes contain plastic,,,100,That's a lot of litter it has made me want to join a beach clean,,,,,85,"I wasn't aware of this scheme, I always place my butts in a public bin I don't put them on the floor",,,85,That's not something I even contemplated ,,,,,,,,,,,,,,,100,I always put butts in a bin never on the floor,100,I was aware of this,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,54,78,50,100,100,100,9,47,2,,1,,6,2,,1,1,3,1,10,,2,1,1,No,59da53e75cddae0001ff06ad,
941,1,,,90,I did not know this fact and motivates me to want to stop smoking.,,,,,,,80,"Yes I have picked up one of these ashtrays in my local council before,it helps keep my town clean.",,,91,"I also did not know this fact, it's not fair to people who do not smoke.",,,100,Smokers should be responsible for their cigarette butts and bin when extinguished or a personal ashtray.,,,,,100,It upsets my that people don't care where their rubbish ends up.we need to look after our planet and be more responsible with our litter.,,,100,This is a very sad fact that should be more published.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,61,49,22,5,30,2,,1,,6,2,,1,2,3,1,9,,2,1,1,,5c26722910677f0001db8250,
524,1,,,50,this could be true but my smoking addiction would override this,81,no as i am heavily addicted to smoking,49,"due to my heavy addiction, this would not be enough to motivate me to quit",,,,,,,52,this would still not be enough stopping power,30,i like smoking and this would not be enough to motivate me to stop,,,,,,,,,,,90,due to the amount of smokers and cigarettes consumed i believe this statement to be true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,96,96,96,38,39,4,4,36,2,,4,,4,2,,1,2,3,1,17,,1,1,1,no,5a384471e7bc8000010a8df2,
641,1,70,Don't think about these issues when smoking.,,,,,,,74,"The protection of the environment is very important, so this is discomforting to hear.",,,,,,,,,70,I guess because they are so small its harder to see the impact they have.,,,,,81,Hearing about environmental issues is somehow more disheartening to me than health effects.,87,This is very worrying.,79,"Need to stop contributing to these problems, seem so avoidable.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,91,82,70,6,28,1,,1,,6,2,,1,1,3,1,10,,4,1,1,,5c1116816d1ac9000101eaeb,
714,1,71,Shocked,,,,,,,,,59,pocket ash trays. wow,69,This happens to where i live too,80,I did not know that about cigarette filters. Shocked,,,80,I did not know this was happening,,,,,,,,,79,makes me think that is a lot ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,99,100,99,70,49,69,8,46,1,,1,,6,2,,1,1,3,1,10,,4,1,1,Just amazed about cigs tips.,59784125d4061200016832bb,
626,1,,,,,67,Depressing news,68,It is a sad thought,,,20,Helps reduce guilt of volume of litter,,,77,Not only damaging my health plus children,50,Councils are already in crisis,,,,,,,,,,,76,The scale is overwhelming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,84,63,75,17,15,9,5,28,2,,1,,4,2,,1,2,3,1,6,,4,1,1,No,55b899c5fdf99b8323bc60e0,
407,1,,,58,Donâ€™t believe that is a fact ,64,Thought it may be more ,88,Did not realise this fact,,,32,Did not know this,,,,,,,84,Thatâ€™s scary,,,,,,,,,75,Didnâ€™t think it would be that much ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,78,85,80,91,92,100,6,51,2,,1,,4,2,,1,2,3,1,7,,2,1,1,No,5b9bf9437027930001c6153a,
